frame,timestamp,aspect_ratio_nose_to_lips_lips_to_chin,aspect_ratio_between_lips_to_mouth_width,aspect_ratio_top_lip_heigh_to_mouth_width,aspect_ratio_bottom_lip_heigh_to_mouth_width,aspect_ratio__mouth_width__nose_to_chin,aspect_ratio__mouth_width__outside_lips,aspect_ratio__mouth_width__inside_lips,anchor_to_top_lip_top,anchor_to_bottom_lip_bottom,anchor_to_top_lip_bottom,anchor_to_bottom_lip_top,anchor_to_top_lip_top_center,anchor_to_top_lip_bottom_center,anchor_to_bottom_lip_top_center,anchor_to_bottom_lip_bottom_center,anchor_to_chin,anchor_to_nose,teeth,lips,action
698,23.268183398522385,0.42817629627128,0.0843184042425381,0.1115775507404853,0.1505449069740773,0.6700607437424816,0.6700607437424816,11.859806989747394,79.06110312990077,70.97945534515766,69.38531029935677,66.76091618232371,97.17374618809046,91.37219192973652,89.75905009444428,93.16990847751008,191.1918892426445,133.6782145627822,closed,closed,other
699,23.30151890482399,0.4529278154237083,0.0861974421119193,0.1201590933534313,0.1542157124529142,0.6754212795531913,0.6754212795531913,11.601272328958364,78.04263530887457,68.65126918782128,67.76390785254365,65.19574887531851,95.33356752098678,89.2214340730406,87.78286099543794,91.68152701711202,183.3206683384012,132.03776751936945,closed,closed,other
700,23.3348544111256,0.4519679570736547,0.0773142018962212,0.115807663278069,0.1436417277809172,0.6949066118545411,0.6949066118545411,12.934234273572397,79.05475345286848,69.67572330035594,68.29997643810734,66.24070070774647,98.03603150589272,92.15967091685648,90.78853291599114,93.99781384034274,185.78716609991875,134.65376430769174,closed,closed,other
701,23.368189917427205,0.4163225133505385,0.0674106703047716,0.1224074071966579,0.1560394394760142,0.6745146990777716,0.6745146990777716,14.834446764568291,78.21071101890462,70.24493697190184,67.88300564305612,66.20690345923396,96.94628998882982,91.2025692668162,90.24086990165408,94.22831904063048,193.7253773048337,131.67444157592234,closed,closed,other
702,23.401525423728813,0.4566970483218476,0.0677569031290748,0.1226573449502657,0.1674583877549705,0.6819902353566242,0.6819902353566242,14.75864382548639,75.97626061606309,69.47165235251038,66.05702700057056,64.70924629228168,96.25508536539942,90.66301290081604,89.77476384925015,94.53829994520174,188.89941239247992,132.32730337863742,closed,closed,other
703,23.43486093003042,0.4607101359007234,0.0626440511792565,0.1237755144864076,0.1684647510175817,0.6842522159997674,0.6842522159997674,15.963207697702869,77.10393538813216,70.7720080700714,67.22132884318472,65.66125544081481,95.30311970320793,89.9445952657614,89.23708377769948,94.17560004431743,187.5299974819223,130.99864913925495,closed,closed,other
704,23.46819643633203,0.4421315201839602,0.0403399841013303,0.1220305748795799,0.1610742591029421,0.6815466469719157,0.6815466469719157,24.789300796155263,77.90351154986575,71.95721232894422,68.50653313806473,67.77069527669511,95.82199997118984,90.80528496259356,90.2844825268526,93.94481533853096,191.58117800093908,131.4878740128619,closed,closed,other
705,23.501531942633637,0.4420727598225067,0.0755662146131871,0.1194806761673854,0.1589940144319164,0.681918253770363,0.681918253770363,13.233427201810496,75.9455248141043,68.9891499410068,66.12347811204837,64.73422273821681,94.69027115738923,89.23196442961974,88.27842914432239,92.76341040777172,186.5718875074441,129.38597395098662,closed,closed,other
706,23.534867448935245,0.4600932772327686,0.0421637021355784,0.1274567013850953,0.1772501749535746,0.7023546310605167,0.7023546310605167,23.71708245126284,77.08185557452299,71.05703125327761,67.49247713774666,66.86141646732892,96.298743522404,90.90315246138462,90.36450986340606,94.85830128258314,185.4238360234468,130.948256340594,closed,closed,other
707,23.568202955236853,0.4483939165099661,0.0543704923208447,0.131941052943344,0.1665982232049218,0.6639853841497959,0.6639853841497959,18.392329318979087,76.52848693469707,67.56207454448607,65.24522329349895,64.28884513663209,94.1377306743292,88.10234669329074,87.29486307051377,91.07162047127204,186.1724819686191,131.03529279000412,closed,closed,other
708,23.60153846153846,0.4042326683293273,0.08025502896704,0.12344292237133,0.1573469880590361,0.6690798322838729,0.6690798322838729,12.460278351038788,77.64612354157995,69.16593854407834,66.7043075285031,64.6961401533722,96.1981836155888,90.27590194608815,89.2028898213672,93.67287909719929,193.5992567959817,129.86675608829665,closed,closed,other
709,23.63487396784007,0.4594748487778585,0.0629153406793118,0.119753377754987,0.1655788994835606,0.6769825093795575,0.6769825093795575,15.894374713746489,76.19247904063208,65.69044685960385,65.04254201201141,61.900631318077046,94.9026662886719,89.04756057884094,87.86411707656525,91.38311907860964,182.99559549585655,132.03776751936945,closed,closed,other
710,23.668209474141676,0.4192674980240286,0.0446872000412569,0.1305096678617335,0.1629344439700632,0.7205789236050681,0.7205789236050681,22.37777258536589,78.6868879515659,72.40262240925806,68.47658765338325,67.69957645766335,98.24876837959124,92.76511565306384,92.27739659791268,96.61818435369943,188.8440000825216,129.6322755979716,closed,closed,other
711,23.701544980443284,0.4340111184860695,0.073696672740624,0.1237755144864076,0.1628745330660669,0.6945263999015326,0.6945263999015326,13.569133623162426,78.29455265819088,69.96788579265004,67.99765722193197,65.76519679082554,96.77712672651056,90.53310381870725,89.26144173660158,93.2581803469434,184.09812119622015,130.99864913925495,closed,closed,other
712,23.734880486744892,0.451938453788867,0.0629401532331758,0.1239777238433612,0.1692610398566699,0.6919944736069424,0.6919944736069424,15.888108760957047,77.86465845698417,71.33313859043439,68.3387024708889,66.32470474607688,95.60236331016142,89.80989952467174,88.84289174726257,93.13662771465448,183.86059607555828,130.51127686432932,closed,closed,other
713,23.7682159930465,0.4748516691741702,0.0640762396942007,0.1208988072576451,0.1723162465233546,0.6746502199228895,0.6746502199228895,15.606408939919524,76.30938378700571,67.07758940144079,65.56871119464252,63.78779219961537,94.60415623986648,88.58697168877033,87.34263828342137,91.0432033691048,181.19800730541957,132.62267905590042,closed,closed,other
714,23.801551499348108,0.4347197821370555,0.060203934118714,0.1269937922500265,0.16732763338301,0.6657342859277132,0.6657342859277132,16.610210190386134,73.97530779666276,67.40696036304311,64.41021098389564,62.71623249366701,93.05505763107192,87.49220808229367,86.7199888333279,91.00804847644352,187.46883848585617,128.0367469711682,closed,closed,other
715,23.834887005649716,0.4410960720569674,0.0787303954969548,0.1118969161939505,0.1512361510887676,0.6971010135305934,0.6971010135305934,12.701574705523718,76.27722718629465,71.29743736781128,67.65935866922167,66.74076619433414,95.43378053904894,90.62744062040692,89.83677190917984,94.44999673606104,188.05938893369137,128.7777950170883,closed,closed,other
716,23.868222511951323,0.4717949926009656,0.0528386208703169,0.1090426245682747,0.1494501885037845,0.6699969127069005,0.6699969127069005,18.925550734079977,74.87723290283196,67.90301897441233,66.42692164509532,65.27347224536186,92.6766521952903,88.09005226724003,87.29486307051377,90.25570985170046,184.8282868157956,130.6814469104453,closed,closed,other
717,23.90155801825293,0.4681502910286688,0.0617264080424866,0.1204905940249315,0.1551650830212666,0.6619835117220801,0.6619835117220801,16.200521490116426,76.84986809283924,67.81013023218794,66.16744813510039,64.77587953393395,93.69152441740624,88.2209886871928,87.28719776168711,90.56467233382526,185.53227877421804,132.33770485653994,closed,closed,other
718,23.93489352455454,0.4507368663055878,0.0989591034618381,0.1195324546133467,0.1590629164774061,0.6624191137581326,0.6624191137581326,10.105184515799833,76.81107867479467,70.31514483893854,66.43098245714125,64.71267564940698,95.43490919873102,89.53641954413949,88.26539932827677,93.27884169447434,189.639380321564,132.16660298100294,closed,closed,other
719,23.968229030856147,0.5127315355744433,0.074922459942215,0.1378203443259789,0.1935012361812645,0.6827798590627481,0.6827798590627481,13.347132499003145,79.12665768520091,74.15632406331487,67.3438978254583,66.25663491095818,97.6634676723339,91.42626175675868,90.80260624518344,98.26780444621288,187.79556396537515,135.93176673426433,closed,closed,other
720,24.001564537157755,0.5089111280740504,0.1524701029318889,0.1228908118306241,0.1872360922439466,0.6372406361223805,0.6372406361223805,6.558662851081811,76.91949782033524,73.23158757257096,65.63773865552238,63.25753254412302,93.82428060302432,87.43178044943232,86.37470724656409,95.5575696052896,188.3801990003426,133.19882266378528,closed,closed,other
721,24.034900043459366,0.5243652988840917,0.2347959216440097,0.1263378904121879,0.1931391362941134,0.6116280488899718,0.6116280488899718,4.2590177589037035,78.79952718411874,75.51891065035943,65.97487033083155,62.791352883191664,94.52196693907932,86.64236442446145,85.05010006360708,96.58656946955556,186.41141531111825,135.06649897147253,open,open,bite
722,24.068235549760978,0.5577519076860687,0.3402571468205887,0.126303665790438,0.2082219182172261,0.5712613456756477,0.5712613456756477,2.938953698237179,78.21898357580899,78.91984276971822,62.45159526112674,60.10765737450535,92.94311492580782,84.3167409837453,83.89357835365394,99.60781342472922,187.40190580042653,135.1680886059242,open,open,bite
723,24.101571056062586,0.5034451155294072,0.4266271768751775,0.1196564073800053,0.213772821667594,0.5571474723747425,0.5571474723747425,2.3439669439825206,81.55788496045267,84.6430773844266,66.49584101990598,64.13784265883514,96.23254711771068,87.02798419198363,86.59321070261387,104.78001396647876,194.84430612119712,135.09851808203075,open,open,bite
724,24.13490656236419,0.613075907996324,0.561411462199261,0.1141777823297617,0.2151828445712488,0.5143538878631337,0.5143538878631337,1.781224765313166,85.56806052247535,97.2248797245234,70.22043094525259,73.18373574748678,98.40417031107609,88.86678950598446,93.49990295490603,115.31340653294342,203.13481908944564,145.38172725421063,open,open,bite
725,24.1682420686658,0.6073657977515906,0.5610708198935953,0.1561102144964507,0.2683050534461951,0.5133870194229294,0.5133870194229294,1.7823061983327628,92.60770498268532,102.31643359232964,71.21064857379615,71.51108980930945,105.22073201290785,91.09804788195886,93.31704597210296,121.28415240433074,203.74258710550825,149.7049230814372,open,open,bite
726,24.20157757496741,0.2641601647222811,0.233846212232869,0.0961329587162374,0.1736878413336802,0.7063755624682508,0.7063755624682508,4.2763147217632875,80.89934151790555,76.95885758369643,69.48006673840962,64.6239236493748,101.82571421461928,95.65111331215036,93.70569755554382,104.3743518960204,204.04972289821205,120.78628650821685,open,open,bite
727,24.234913081269013,0.4758453167893642,0.3628423419567214,0.1338678200070172,0.2289829338510981,0.6298446683156796,0.6298446683156796,2.7560179294600538,93.36163729463804,86.80703031266167,74.63031557556644,65.74738549287267,110.9590031142815,98.80146540489932,93.21328702365231,111.35899775561384,192.79708226390815,145.91637959681944,open,open,bite
728,24.26824858757062,0.5988494716163423,0.323633000943945,0.1383885655683757,0.2247666777691124,0.5859061783079752,0.5859061783079752,3.0899197457715553,89.19769504113265,83.8358012858746,71.59711974130266,64.69465482439955,105.10040982166944,93.71023613689496,89.62027173227133,105.97531173025274,192.32085852358324,152.77561897474746,open,open,bite
729,24.30158409387223,0.5005938334791737,0.2791956039165419,0.1277641806281512,0.2127583866808567,0.5605590031257037,0.5605590031257037,3.581718286291224,83.86903216330754,74.77053041064991,67.59255013076819,61.11861886206263,97.69242375286504,88.15388660815898,83.9934494548223,96.68502878906868,196.22107446676983,143.05383923930128,open,open,bite
730,24.334919600173837,0.4684730379390301,0.2260903991031617,0.1360922920923484,0.1838100906623781,0.5638121731525272,0.5638121731525272,4.42300957478391,86.5510134362915,68.40227883658771,68.85716437652471,60.1483281468942,102.00637273665274,91.0877343094657,84.61975860339894,91.69829970730189,195.6858317348987,149.7154249056932,open,open,bite
731,24.368255106475445,0.4646230708058597,0.1579320875398852,0.1280303887814701,0.1745036802071526,0.5795454849533191,0.5795454849533191,6.331835509661414,90.64731039794384,63.74989021147511,72.54671815909714,62.57362727647228,105.23700808122952,94.22647375557852,86.73048217139731,88.07917604430743,187.8859029328379,155.65931555142606,open,open,bite
732,24.401590612777053,0.4685596855089844,0.1572585255940484,0.1284415216140065,0.1619480055133125,0.6040620533324332,0.6040620533324332,6.358955714626425,90.89832751571754,68.78525478746266,73.61085766890713,66.2689639556325,105.55360546266168,95.38344194013246,89.65774438254883,92.7953978892001,193.47836404571012,153.5592115240464,open,open,bite
733,24.43492611907866,0.5156143517862878,0.0826136980033311,0.1311360893075381,0.1856953381770518,0.6498122285721276,0.6498122285721276,12.104530170767548,88.81297395503003,69.41556987713967,72.79657654895647,68.62418568093561,104.6213451415613,95.3418967372196,92.2879710631817,94.3745056601837,184.51134699122508,152.14318917138246,open,open,bite
734,24.46826162538027,0.5168496060431691,0.0677932696104499,0.1217691939269558,0.2028016721645768,0.6185395875554734,0.6185395875554734,14.750726816189072,81.3848530641668,64.29129474954306,67.44931251604342,63.30567969961971,98.00727226844263,89.97785102260201,87.45289124996887,88.85506754721904,182.26211282159352,146.37241494516633,open,open,bite
735,24.501597131681876,0.5015270797920148,0.0911816196380347,0.1253171496275036,0.2027524230056007,0.5800614637945484,0.5800614637945484,10.9671225842414,81.8604730396258,64.26681416111438,67.52903247148132,62.33551064834563,96.43780885840803,87.97442693539173,84.61847578025605,87.0151951322924,188.6550332174963,146.820588192507,open,open,bite
736,24.534932637983484,0.4793390443730038,0.0850022604085597,0.1169054426420837,0.2277560229086524,0.6038554322238657,0.6038554322238657,11.764393031356375,77.68140648835515,69.79581757934343,66.12094058182367,63.365749586185544,94.10907313824328,87.69802859343596,85.76475438585268,92.40383727562184,196.6220889951802,137.12127183868668,open,open,bite
737,24.568268144285092,0.4700018447879181,0.1263133821944915,0.1074777700620089,0.2034390644211233,0.6030069370198363,0.6030069370198363,7.916817542421956,82.70957094842794,73.6665092932353,70.87970850524124,66.54087870784082,97.71965703433024,91.23609077747368,88.51318935101884,95.77897738884631,204.16150765982613,141.9045747236243,open,open,bite
738,24.6016036505867,0.3851744237852034,0.1118033988749894,0.1052667140224348,0.1628504536999214,0.5743289490763719,0.5743289490763719,8.94427190999916,81.22344027552931,67.0854690751993,69.18105427435256,64.24346377305271,96.16477199844807,89.48955972276532,86.18812567567102,89.02719282980613,210.43219340836097,138.41136239805985,open,open,bite
739,24.634939156888308,0.3998291619583118,0.0688401648987999,0.1310307181496733,0.1745098792304798,0.5377469476706961,0.5377469476706961,14.52640332094022,75.08342384491752,62.8289786850286,63.53671731474291,61.42364285072139,89.53792836874447,82.3759963713574,80.58494026506429,82.79740204026697,207.10264669888448,134.33250474617518,open,open,bite
740,24.668274663189916,0.4628730613339847,0.1284349377389675,0.1219201140739848,0.1584154401599214,0.5688603648851729,0.5688603648851729,7.786043405357586,76.68090321472368,64.73744409624426,64.1997982689879,60.67643604026513,91.892061783119,84.79886814429747,82.12340557059767,86.20222767267191,195.63116112631224,138.3888160660942,open,open,bite
